"index","Events","Location","Fighter1","Fighter2","Winner","fighter1_odds","fighter2_odds","Favourite","Label"
"1235","UFC Fight Night: Song vs. Gutierrez","Last Vegas, Nevada; 9th Dec 2023","Yadong Song","Chris Gutierrez","Yadong Song","1.29","4.1","f1","Favourite"
"1236","UFC Fight Night: Song vs. Gutierrez","Last Vegas, Nevada; 9th Dec 2023","Khalil Rountree","Anthony Smith","Khalil Rountree","1.53","2.85","f1","Favourite"
"1237","UFC Fight Night: Song vs. Gutierrez","Last Vegas, Nevada; 9th Dec 2023","Nasrat Haqparast","Jamie Mullarkey","Nasrat Haqparast","1.54","2.7","f1","Favourite"
"1238","UFC Fight Night: Song vs. Gutierrez","Last Vegas, Nevada; 9th Dec 2023","Su Mudaerji","Tim Elliott","Tim Elliott","2.43","1.65","f2","Favourite"
"1239","UFC Fight Night: Song vs. Gutierrez","Last Vegas, Nevada; 9th Dec 2023","Andre Muniz","Jun Yong Park","Andre Muniz","2.7","1.55","f2","Underdog"
"1240","UFC Fight Night: Song vs. Gutierrez","Last Vegas, Nevada; 9th Dec 2023","Kenan Song","Kevin Jousset","Kevin Jousset","2.4","1.71","f2","Favourite"
"1241","UFC Fight Night: Song vs. Gutierrez","Last Vegas, Nevada; 9th Dec 2023","Hyun Sung Park","Shannon Ross","Hyun Sung Park","1.2","6","f1","Favourite"
"1242","UFC Fight Night: Song vs. Gutierrez","Last Vegas, Nevada; 9th Dec 2023","Steve Garcia","Melquizael Costa","Steve Garcia","3.15","1.42","f2","Underdog"
"1243","UFC Fight Night: Song vs. Gutierrez","Last Vegas, Nevada; 9th Dec 2023","Stephanie Egger","Luana Santos","Luana Santos","2.45","1.67","f2","Favourite"
"1244","UFC Fight Night: Song vs. Gutierrez","Last Vegas, Nevada; 9th Dec 2023","Tatsuro Taira","Carlos Hernandez","Tatsuro Taira","1.18","5.6","f1","Favourite"
"1245","UFC Fight Night: Song vs. Gutierrez","Last Vegas, Nevada; 9th Dec 2023","Rayanne Amanda","Talita Alencar","Talita Alencar","1.65","2.36","f1","Underdog"
"1246","UFC 296","Las Vegas, Nevada; 16th Dec 2023","Leon Edwards","Colby Covington","Leon Edwards","1.65","2.4","f1","Favourite"
"1247","UFC 296","Las Vegas, Nevada; 16th Dec 2023","Alexandre Pantoja","Brandon Royval","Alexandre Pantoja","1.53","2.9","f1","Favourite"
"1248","UFC 296","Las Vegas, Nevada; 16th Dec 2023","Shavkat Rakhmonov","Stephen Thompson","Shavkat Rakhmonov","1.17","6","f1","Favourite"
"1249","UFC 296","Las Vegas, Nevada; 16th Dec 2023","Paddy Pimblett","Tony Ferguson","Paddy Pimblett","1.33","3.95","f1","Favourite"
"1250","UFC 296","Las Vegas, Nevada; 16th Dec 2023","Bryce Mitchell","Josh Emmett","Josh Emmett","1.4","3.3","f1","Underdog"
"1251","UFC 296","Las Vegas, Nevada; 16th Dec 2023","Alonzo Menifield","Dustin Jacoby","Alonzo Menifield","3.4","1.38","f2","Underdog"
"1252","UFC 296","Las Vegas, Nevada; 16th Dec 2023","Irene Aldana","Karol Rosa","Irene Aldana","1.57","2.56","f1","Favourite"
"1253","UFC 296","Las Vegas, Nevada; 16th Dec 2023","Cody Garbrandt","Brian Kelleher","Cody Garbrandt","1.57","2.65","f1","Favourite"
"1254","UFC 296","Las Vegas, Nevada; 16th Dec 2023","Casey O'Neill","Ariane da Silva","Ariane da Silva","1.57","2.63","f1","Underdog"
"1255","UFC 296","Las Vegas, Nevada; 16th Dec 2023","Tagir Ulanbekov","Cody Durden","Tagir Ulanbekov","1.61","2.55","f1","Favourite"
"1256","UFC 296","Las Vegas, Nevada; 16th Dec 2023","Andre Fili","Lucas Almeida","Andre Fili","1.61","2.46","f1","Favourite"
"1257","UFC 296","Las Vegas, Nevada; 16th Dec 2023","Shamil Gaziev","Martin Buday","Shamil Gaziev","2.2","1.87","f2","Underdog"
"1258","UFC 297","Toronto, Ontario; 20th Jan 2024","Sean Strickland","Dricus Du Plessis","Dricus Du Plessis","1.97","1.93","f2","Favourite"
"1259","UFC 297","Toronto, Ontario; 20th Jan 2024","Raquel Pennington","Mayra Bueno Silva","Raquel Pennington","2.55","1.62","f2","Underdog"
"1260","UFC 297","Toronto, Ontario; 20th Jan 2024","Neil Magny","Mike Malott","Neil Magny","4.2","1.3","f2","Underdog"
"1261","UFC 297","Toronto, Ontario; 20th Jan 2024","Chris Curtis","Marc-Andre Barriault","Chris Curtis","1.59","2.6","f1","Favourite"
"1262","UFC 297","Toronto, Ontario; 20th Jan 2024","Arnold Allen","Movsar Evloev","Movsar Evloev","2.8","1.54","f2","Favourite"
"1263","UFC 297","Toronto, Ontario; 20th Jan 2024","Brad Katona","Garrett Armfield","Garrett Armfield","1.52","2.95","f1","Underdog"
"1264","UFC 297","Toronto, Ontario; 20th Jan 2024","Charles Jourdain","Sean Woodson","Sean Woodson","1.52","2.8","f1","Underdog"
"1265","UFC 297","Toronto, Ontario; 20th Jan 2024","Serhiy Sidey","Ramon Taveras","Ramon Taveras","1.56","2.8","f1","Underdog"
"1266","UFC 297","Toronto, Ontario; 20th Jan 2024","Gillian Robertson","Polyana Viana","Gillian Robertson","1.34","3.5","f1","Favourite"
"1267","UFC 297","Toronto, Ontario; 20th Jan 2024","Yohan Lainesse","Sam Patterson","Sam Patterson","1.71","2.23","f1","Underdog"
"1268","UFC 297","Toronto, Ontario; 20th Jan 2024","Jasmine Jasudavicius","Priscila Cachoeira","Jasmine Jasudavicius","1.27","4.4","f1","Favourite"
"1269","UFC 297","Toronto, Ontario; 20th Jan 2024","Malcolm Gordon","Jimmy Flick","Jimmy Flick","1.51","2.8","f1","Underdog"
"1270","UFC Fight Night: Dolidze vs. Imavov","Las Vegas, Nevada; 3rd Feb 2024","Roman Dolidze","Nassourdine Imavov","Nassourdine Imavov","2.5","1.62","f2","Favourite"
"1271","UFC Fight Night: Dolidze vs. Imavov","Las Vegas, Nevada; 3rd Feb 2024","Renato Moicano","Drew Dober","Renato Moicano","1.53","2.7","f1","Favourite"
"1272","UFC Fight Night: Dolidze vs. Imavov","Las Vegas, Nevada; 3rd Feb 2024","Randy Brown","Muslim Salikhov","Randy Brown","1.38","3.3","f1","Favourite"
"1273","UFC Fight Night: Dolidze vs. Imavov","Las Vegas, Nevada; 3rd Feb 2024","Viviane Araujo","Natalia Cristina da Silva","Natalia Cristina da Silva","3.75","1.31","f2","Favourite"
"1274","UFC Fight Night: Dolidze vs. Imavov","Las Vegas, Nevada; 3rd Feb 2024","Gilbert Urbina","Charlie Radtke","Charlie Radtke","1.52","2.8","f1","Underdog"
"1275","UFC Fight Night: Dolidze vs. Imavov","Las Vegas, Nevada; 3rd Feb 2024","Diana Belbita","Molly McCann","Molly McCann","3.2","1.42","f2","Favourite"
"1276","UFC Fight Night: Dolidze vs. Imavov","Las Vegas, Nevada; 3rd Feb 2024","Charles Johnson","Azat Maksum","Charles Johnson","3.5","1.44","f2","Underdog"
"1277","UFC Fight Night: Dolidze vs. Imavov","Las Vegas, Nevada; 3rd Feb 2024","Themba Gorimbo","Pete Rodriguez","Themba Gorimbo","1.51","3","f1","Favourite"
"1278","UFC Fight Night: Dolidze vs. Imavov","Las Vegas, Nevada; 3rd Feb 2024","Blake Bilder","Jung Young Lee","Jung Young Lee","2.7","1.69","f2","Favourite"
"1279","UFC Fight Night: Dolidze vs. Imavov","Las Vegas, Nevada; 3rd Feb 2024","Julija Stoliarenko","Luana Carolina","Luana Carolina","1.69","2.35","f1","Underdog"
"1280","UFC Fight Night: Dolidze vs. Imavov","Las Vegas, Nevada; 3rd Feb 2024","Marquel Mederos","Landon Quiñones","Marquel Mederos","1.77","2.25","f1","Favourite"
"1281","UFC Fight Night: Dolidze vs. Imavov","Las Vegas, Nevada; 3rd Feb 2024","Thomas Petersen","Jamal Pogues","Jamal Pogues","1.59","2.52","f1","Underdog"
"1282","UFC Fight Night: Hermansson vs. Pyfer","Las Vegas, Nevada; 10th Feb 2024","Jack Hermansson","Joe Pyfer","Jack Hermansson","3.25","1.41","f2","Underdog"
"1283","UFC Fight Night: Hermansson vs. Pyfer","Las Vegas, Nevada; 10th Feb 2024","Dan Ige","Andre Fili","Dan Ige","1.59","2.75","f1","Favourite"
"1284","UFC Fight Night: Hermansson vs. Pyfer","Las Vegas, Nevada; 10th Feb 2024","Ihor Potieria","Robert Bryczek","Ihor Potieria","2.9","1.67","f2","Underdog"
"1285","UFC Fight Night: Hermansson vs. Pyfer","Las Vegas, Nevada; 10th Feb 2024","Gregory Rodrigues","Brad Tavares","Gregory Rodrigues","1.43","3.1","f1","Favourite"
"1286","UFC Fight Night: Hermansson vs. Pyfer","Las Vegas, Nevada; 10th Feb 2024","Darrius Flowers","Michael Johnson","Michael Johnson","2.3","1.74","f2","Favourite"
"1287","UFC Fight Night: Hermansson vs. Pyfer","Las Vegas, Nevada; 10th Feb 2024","Armen Petrosyan","Rodolfo Vieira","Rodolfo Vieira","2","2","f1","Favourite"
"1288","UFC Fight Night: Hermansson vs. Pyfer","Las Vegas, Nevada; 10th Feb 2024","Carlos Prates","Trevin Giles","Carlos Prates","1.41","3.1","f1","Favourite"
"1289","UFC Fight Night: Hermansson vs. Pyfer","Las Vegas, Nevada; 10th Feb 2024","Timothy Cuamba","Bolaji Oki","Bolaji Oki","2.66","1.61","f2","Favourite"
"1290","UFC Fight Night: Hermansson vs. Pyfer","Las Vegas, Nevada; 10th Feb 2024","Bruna Brasil","Loma Lookboonmee","Loma Lookboonmee","3.6","1.36","f2","Favourite"
"1291","UFC Fight Night: Hermansson vs. Pyfer","Las Vegas, Nevada; 10th Feb 2024","Devin Clark","Marcin Prachnio","Marcin Prachnio","1.49","2.85","f1","Underdog"
"1292","UFC Fight Night: Hermansson vs. Pyfer","Las Vegas, Nevada; 10th Feb 2024","Jeremiah Wells","Max Griffin","Max Griffin","1.69","2.4","f1","Underdog"
"1293","UFC Fight Night: Hermansson vs. Pyfer","Las Vegas, Nevada; 10th Feb 2024","Bogdan Guskov","Zac Pauga","Bogdan Guskov","2.08","1.83","f2","Underdog"
"1294","UFC Fight Night: Hermansson vs. Pyfer","Las Vegas, Nevada; 10th Feb 2024","Hyder Amil","Fernando Garcia","Hyder Amil","1.53","2.9","f1","Favourite"
"1295","UFC Fight Night: Moreno vs. Royval","Mexico City; 24th Feb 2024","Brandon Moreno","Brandon Royval","Brandon Royval","1.37","3.8","f1","Underdog"
"1296","UFC Fight Night: Moreno vs. Royval","Mexico City; 24th Feb 2024","Brian Ortega","Yair Rodriguez","Brian Ortega","2.45","1.71","f2","Underdog"
"1297","UFC Fight Night: Moreno vs. Royval","Mexico City; 24th Feb 2024","Daniel Zellhuber","Francisco Prado","Daniel Zellhuber","1.37","3.75","f1","Favourite"
"1298","UFC Fight Night: Moreno vs. Royval","Mexico City; 24th Feb 2024","Sam Hughes","Yazmin Jauregui","Yazmin Jauregui","6.25","1.2","f2","Favourite"
"1299","UFC Fight Night: Moreno vs. Royval","Mexico City; 24th Feb 2024","Manuel Torres","Chris Duncan (2)","Manuel Torres","1.62","2.55","f1","Favourite"
"1300","UFC Fight Night: Moreno vs. Royval","Mexico City; 24th Feb 2024","Christian Quinonez","Raoni Barcelos","Raoni Barcelos","2.55","1.62","f2","Favourite"
"1301","UFC Fight Night: Moreno vs. Royval","Mexico City; 24th Feb 2024","Mateus Mendonca","Jesus Santos Aguilar","Jesus Santos Aguilar","1.8","2.15","f1","Underdog"
"1302","UFC Fight Night: Moreno vs. Royval","Mexico City; 24th Feb 2024","Daniel Lacerda","Edgar Chairez","Edgar Chairez","4.9","1.29","f2","Favourite"
"1303","UFC Fight Night: Moreno vs. Royval","Mexico City; 24th Feb 2024","Claudio Puelles","Fares Ziam","Fares Ziam","2.8","1.49","f2","Favourite"
"1304","UFC Fight Night: Moreno vs. Royval","Mexico City; 24th Feb 2024","Luis Rodriguez","Denys Bondar","Luis Rodriguez","1.9","2.05","f1","Favourite"
"1305","UFC Fight Night: Moreno vs. Royval","Mexico City; 24th Feb 2024","Victor Altamirano","Felipe Dos Santos","Felipe Dos Santos","3.55","1.35","f2","Favourite"
"1306","UFC Fight Night: Moreno vs. Royval","Mexico City; 24th Feb 2024","Erik Silva","Muhammadjon Naimov","Muhammadjon Naimov","5.25","1.2","f2","Favourite"
"1307","UFC Fight Night: Rozenstruik vs. Gaziev","Las Vegas, Nevada; 2nd Mar 2024","Jairzinho Rozenstruik","Shamil Gaziev","Jairzinho Rozenstruik","2.7","1.59","f2","Underdog"
"1308","UFC Fight Night: Rozenstruik vs. Gaziev","Las Vegas, Nevada; 2nd Mar 2024","Tyson Pedro","Vitor Petrino","Vitor Petrino","4.5","1.27","f2","Favourite"
"1309","UFC Fight Night: Rozenstruik vs. Gaziev","Las Vegas, Nevada; 2nd Mar 2024","Alex Perez","Muhammad Mokaev","Muhammad Mokaev","4.1","1.29","f2","Favourite"
"1310","UFC Fight Night: Rozenstruik vs. Gaziev","Las Vegas, Nevada; 2nd Mar 2024","Umar Nurmagomedov","Bekzat Almakhan","Umar Nurmagomedov","1.08","9.5","f1","Favourite"
